year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2021,Moto2,10,STY,Spielberg,2567,"Bezzecchi, Marco",SKY Racing Team VR46,Kalex,1,25,72,IT,172.7,37'29.460
2021,Moto2,10,STY,Spielberg,2591,"Canet, Aron",Aspar Team Moto2,Boscoscuro,2,20,44,ES,172.6,+1.171
2021,Moto2,10,STY,Spielberg,2615,"Fernandez, Augusto",Elf Marc VDS Racing Team,Kalex,3,16,37,ES,172.5,+3.260
2021,Moto2,10,STY,Spielberg,2553,"Gardner, Remy",Red Bull KTM Ajo,Kalex,4,13,87,AU,172.4,+3.856
2021,Moto2,10,STY,Spielberg,2639,"Ogura, Ai",IDEMITSU Honda Team Asia,Kalex,5,11,79,JP,172.4,+6.922
2021,Moto2,10,STY,Spielberg,2650,"Vietti, Celestino",SKY Racing Team VR46,Kalex,6,10,13,IT,172.0,+9.390
2021,Moto2,10,STY,Spielberg,2605,"Fernandez, Raul",Red Bull KTM Ajo,Kalex,7,9,25,ES,172.0,+9.590
2021,Moto2,10,STY,Spielberg,2649,"Chantra, Somkiat",IDEMITSU Honda Team Asia,Kalex,8,8,35,TH,171.8,+12.217
2021,Moto2,10,STY,Spielberg,2573,"Vierge, Xavi",Petronas Sprinta Racing,Kalex,9,7,97,ES,171.7,+12.747
2021,Moto2,10,STY,Spielberg,2308,"Schrotter, Marcel",Liqui Moly Intact GP,Kalex,10,6,23,DE,171.7,+12.874
2021,Moto2,10,STY,Spielberg,2624,"Dixon, Jake",Petronas Sprinta Racing,Kalex,11,5,96,GB,171.7,+13.532
2021,Moto2,10,STY,Spielberg,2574,"Dalla Porta, Lorenzo",Italtrans Racing Team,Kalex,12,4,19,IT,171.6,+14.071
2021,Moto2,10,STY,Spielberg,2587,"Di Giannantonio, Fabio",Federal Oil Gresini Moto2,Kalex,13,3,21,IT,171.6,+14.197
2021,Moto2,10,STY,Spielberg,2532,"Lowes, Sam",Elf Marc VDS Racing Team,Kalex,14,2,22,GB,171.6,+14.536
2021,Moto2,10,STY,Spielberg,2561,"Arenas, Albert",Aspar Team Moto2,Boscoscuro,15,1,75,ES,171.3,+18.616
2021,Moto2,10,STY,Spielberg,2075,"Luthi, Thomas",Pertamina Mandalika SAG Team,Kalex,16,0,12,CH,171.2,+19.378
2021,Moto2,10,STY,Spielberg,2611,"Arbolino, Tony",Liqui Moly Intact GP,Kalex,17,0,14,IT,171.2,+19.660
2021,Moto2,10,STY,Spielberg,2569,"Manzi, Stefano",Flexbox HP40,Kalex,18,0,62,IT,171.0,+22.467
2021,Moto2,10,STY,Spielberg,2540,"Ramirez, Marcos",American Racing,Kalex,19,0,42,ES,171.0,+22.762
2021,Moto2,10,STY,Spielberg,2488,"Navarro, Jorge",Lightech Speed Up,Boscoscuro,20,0,9,ES,170.8,+25.267
2021,Moto2,10,STY,Spielberg,2502,"Baldassarri, Lorenzo",MV Agusta Forward Racing,MV Agusta,21,0,7,IT,170.4,+30.121
2021,Moto2,10,STY,Spielberg,2586,"Bulega, Nicolo",Federal Oil Gresini Moto2,Kalex,22,0,11,IT,169.9,+37.544
2021,Moto2,10,STY,Spielberg,2590,"Bendsneyder, Bo",Pertamina Mandalika SAG Team,Kalex,23,0,64,NL,169.8,+38.095
2021,Moto2,10,STY,Spielberg,2648,"Montella, Yari",Lightech Speed Up,Boscoscuro,24,0,5,IT,169.8,+39.007
2021,Moto2,10,STY,Spielberg,2064,"Corsi, Simone",MV Agusta Forward Racing,MV Agusta,25,0,24,IT,157.2,2 Laps
2021,Moto2,10,STY,Spielberg,2331,"Beaubier, Cameron",American Racing,Kalex,-1,0,6,US,170.9,6 Laps
2021,Moto2,10,STY,Spielberg,2619,"Garzo, Hector",Flexbox HP40,Kalex,-1,0,40,ES,171.3,8 Laps
2021,Moto2,10,STY,Spielberg,2459,"Syahrin, Hafizh",NTS RW Racing GP,NTS,-1,0,55,MY,168.4,16 Laps
2021,Moto2,10,STY,Spielberg,2620,"Roberts, Joe",Italtrans Racing Team,Kalex,-1,0,16,US,157.1,16 Laps
2021,Moto2,10,STY,Spielberg,2680,"Baltus, Barry",NTS RW Racing GP,NTS,-1,0,70,BE,151.3,24 Laps
2021,Moto3,10,STY,Spielberg,2686,"Acosta, Pedro",Red Bull KTM Ajo,KTM,1,25,37,ES,149.8,39'45.869
2021,Moto3,10,STY,Spielberg,2658,"Garcia, Sergio",SANTANDER Consumer GASGAS,GASGAS,2,20,11,ES,148.9,+14.431
2021,Moto3,10,STY,Spielberg,2470,"Fenati, Romano",Sterilgarda Max Racing Team,Husqvarna,3,16,55,IT,148.8,+15.410
2021,Moto3,10,STY,Spielberg,2622,"Masia, Jaume",Red Bull KTM Ajo,KTM,4,13,5,ES,148.8,+15.510
2021,Moto3,10,STY,Spielberg,2603,"Sasaki, Ayumu",Red Bull KTM Tech 3,KTM,5,11,71,JP,148.6,+18.847
2021,Moto3,10,STY,Spielberg,2565,"Binder, Darryn",Petronas Sprinta Racing,Honda,6,10,40,ZA,148.5,+20.534
2021,Moto3,10,STY,Spielberg,2655,"Yamanaka, Ryusei",CarXpert PruestelGP,KTM,7,9,6,JP,147.9,+30.080
2021,Moto3,10,STY,Spielberg,2667,"Kunii, Yuki",Honda Team Asia,Honda,8,8,92,JP,147.9,+30.174
2021,Moto3,10,STY,Spielberg,2623,"Kofler, Maximilian",CIP Green Power,KTM,9,7,73,AT,147.9,+30.245
2021,Moto3,10,STY,Spielberg,2684,"Fernandez, Adrian",Sterilgarda Max Racing Team,Husqvarna,10,6,31,ES,147.6,+36.355
2021,Moto3,10,STY,Spielberg,2647,"Salac, Filip",CarXpert PruestelGP,KTM,11,5,12,CZ,147.5,+36.437
2021,Moto3,10,STY,Spielberg,2610,"Toba, Kaito",CIP Green Power,KTM,12,4,27,JP,147.5,+36.659
2021,Moto3,10,STY,Spielberg,2423,"Mcphee, John",Petronas Sprinta Racing,Honda,13,3,17,GB,147.5,+36.665
2021,Moto3,10,STY,Spielberg,2687,"Guevara, Izan",SANTANDER Consumer GASGAS,GASGAS,14,2,28,ES,147.5,+37.514
2021,Moto3,10,STY,Spielberg,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,15,1,24,JP,147.5,+37.918
2021,Moto3,10,STY,Spielberg,2688,"Fellon, Lorenzo",SIC58 Squadra Corse,Honda,16,0,20,FR,146.9,+47.645
2021,Moto3,10,STY,Spielberg,2509,"Migno, Andrea",Rivacold Snipers Team,Honda,17,0,16,IT,146.6,+52.877
2021,Moto3,10,STY,Spielberg,2640,"Alcoba, Jeremy",Indonesian Racing Gresini Moto3,Honda,18,0,52,ES,146.5,+53.006
2021,Moto3,10,STY,Spielberg,2644,"Nepa, Stefano",BOE Owlride,KTM,19,0,82,IT,146.4,+55.944
2021,Moto3,10,STY,Spielberg,2541,"Rodrigo, Gabriel",Indonesian Racing Gresini Moto3,Honda,20,0,2,AR,145.7,+1'06.540
2021,Moto3,10,STY,Spielberg,2666,"Öncü, Deniz",Red Bull KTM Tech 3,KTM,21,0,53,TR,145.4,+1'12.291
2021,Moto3,10,STY,Spielberg,2621,"Foggia, Dennis",Leopard Racing,Honda,22,0,7,IT,144.8,+1'22.638
2021,Moto3,10,STY,Spielberg,2656,"Rossi, Riccardo",BOE Owlride,KTM,23,0,54,IT,144.3,+1'31.488
2021,Moto3,10,STY,Spielberg,2700,"Salvador, David",Rivacold Snipers Team,Honda,-1,0,38,ES,135.6,9 Laps
2021,Moto3,10,STY,Spielberg,2669,"Izdihar, Andi Farid",Honda Team Asia,Honda,-1,0,19,ID,138.1,11 Laps
2021,Moto3,10,STY,Spielberg,2662,"Tatay, Carlos",Avintia Esponsorama Moto3,KTM,-2,0,99,ES,,0 Lap
2021,MotoGP,11,AUT,Spielberg,2450,"Binder, Brad",Red Bull KTM Factory Racing,KTM,1,25,33,ZA,178.0,40'43.928
2021,MotoGP,11,AUT,Spielberg,2499,"Bagnaia, Francesco",Ducati Lenovo Team,Ducati,2,20,63,IT,177.1,+12.991
2021,MotoGP,11,AUT,Spielberg,2564,"Martin, Jorge",Pramac Racing,Ducati,3,16,89,ES,177.0,+14.570
2021,MotoGP,11,AUT,Spielberg,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,4,13,36,ES,176.9,+15.623
2021,MotoGP,11,AUT,Spielberg,2520,"Marini, Luca",SKY VR46 Avintia,Ducati,5,11,10,IT,176.8,+17.831
2021,MotoGP,11,AUT,Spielberg,2597,"Lecuona, Iker",Tech 3 KTM Factory Racing,KTM,6,10,27,ES,176.7,+17.952
2021,MotoGP,11,AUT,Spielberg,2563,"Quartararo, Fabio",Monster Energy Yamaha MotoGP,Yamaha,7,9,20,FR,176.6,+19.650
2021,MotoGP,11,AUT,Spielberg,1762,"Rossi, Valentino",Petronas Yamaha SRT,Yamaha,8,8,46,IT,176.6,+20.150
2021,MotoGP,11,AUT,Spielberg,2475,"Marquez, Alex",LCR Honda CASTROL,Honda,9,7,73,ES,176.6,+20.692
2021,MotoGP,11,AUT,Spielberg,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,10,6,41,ES,176.5,+21.270
2021,MotoGP,11,AUT,Spielberg,2445,"Miller, Jack",Ducati Lenovo Team,Ducati,11,5,43,AU,176.0,+28.144
2021,MotoGP,11,AUT,Spielberg,2464,"Petrucci, Danilo",Tech 3 KTM Factory Racing,KTM,12,4,9,IT,176.0,+28.193
2021,MotoGP,11,AUT,Spielberg,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,13,3,30,JP,176.0,+28.603
2021,MotoGP,11,AUT,Spielberg,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,14,2,42,ES,175.6,+33.642
2021,MotoGP,11,AUT,Spielberg,2293,"Marquez, Marc",Repsol Honda Team,Honda,15,1,93,ES,175.3,+38.459
2021,MotoGP,11,AUT,Spielberg,2218,"Espargaro, Pol",Repsol Honda Team,Honda,16,0,44,ES,174.9,+43.384
2021,MotoGP,11,AUT,Spielberg,2425,"Crutchlow, Cal",Petronas Yamaha SRT,Yamaha,17,0,35,GB,174.1,+55.950
2021,MotoGP,11,AUT,Spielberg,2429,"Oliveira, Miguel",Red Bull KTM Factory Racing,KTM,-1,0,88,PT,182.1,6 Laps
2021,MotoGP,11,AUT,Spielberg,2330,"Zarco, Johann",Pramac Racing,Ducati,-1,0,5,FR,167.0,10 Laps
2021,MotoGP,11,AUT,Spielberg,2535,"Bastianini, Enea",Avintia Esponsorama,Ducati,-1,0,23,IT,172.4,22 Laps
2021,Moto2,11,AUT,Spielberg,2605,"Fernandez, Raul",Red Bull KTM Ajo,Kalex,1,25,25,ES,173.4,37'19.890
2021,Moto2,11,AUT,Spielberg,2639,"Ogura, Ai",IDEMITSU Honda Team Asia,Kalex,2,20,79,JP,173.4,+0.845
2021,Moto2,11,AUT,Spielberg,2615,"Fernandez, Augusto",Elf Marc VDS Racing Team,Kalex,3,16,37,ES,173.2,+2.747
2021,Moto2,11,AUT,Spielberg,2532,"Lowes, Sam",Elf Marc VDS Racing Team,Kalex,4,13,22,GB,173.1,+4.412
2021,Moto2,11,AUT,Spielberg,2649,"Chantra, Somkiat",IDEMITSU Honda Team Asia,Kalex,5,11,35,TH,172.8,+8.850
2021,Moto2,11,AUT,Spielberg,2650,"Vietti, Celestino",SKY Racing Team VR46,Kalex,6,10,13,IT,172.8,+8.782
2021,Moto2,11,AUT,Spielberg,2553,"Gardner, Remy",Red Bull KTM Ajo,Kalex,7,9,87,AU,172.4,+13.657
2021,Moto2,11,AUT,Spielberg,2591,"Canet, Aron",Aspar Team Moto2,Boscoscuro,8,8,44,ES,172.2,+16.499
2021,Moto2,11,AUT,Spielberg,2075,"Luthi, Thomas",Pertamina Mandalika SAG Team,Kalex,9,7,12,CH,172.1,+17.108
2021,Moto2,11,AUT,Spielberg,2567,"Bezzecchi, Marco",SKY Racing Team VR46,Kalex,10,6,72,IT,171.9,+19.588
2021,Moto2,11,AUT,Spielberg,2624,"Dixon, Jake",Petronas Sprinta Racing,Kalex,11,5,96,GB,171.8,+21.283
2021,Moto2,11,AUT,Spielberg,2587,"Di Giannantonio, Fabio",Federal Oil Gresini Moto2,Kalex,12,4,21,IT,171.8,+21.703
2021,Moto2,11,AUT,Spielberg,2611,"Arbolino, Tony",Liqui Moly Intact GP,Kalex,13,3,14,IT,171.8,+21.866
2021,Moto2,11,AUT,Spielberg,2573,"Vierge, Xavi",Petronas Sprinta Racing,Kalex,14,2,97,ES,171.4,+27.146
2021,Moto2,11,AUT,Spielberg,2619,"Garzo, Hector",Flexbox HP40,Kalex,15,1,40,ES,171.2,+29.128
2021,Moto2,11,AUT,Spielberg,2620,"Roberts, Joe",Italtrans Racing Team,Kalex,16,0,16,US,170.9,+33.058
2021,Moto2,11,AUT,Spielberg,2590,"Bendsneyder, Bo",Pertamina Mandalika SAG Team,Kalex,17,0,64,NL,170.5,+38.235
2021,Moto2,11,AUT,Spielberg,2459,"Syahrin, Hafizh",NTS RW Racing GP,NTS,18,0,55,MY,170.5,+38.357
2021,Moto2,11,AUT,Spielberg,2064,"Corsi, Simone",MV Agusta Forward Racing,MV Agusta,19,0,24,IT,170.5,+38.643
2021,Moto2,11,AUT,Spielberg,2331,"Beaubier, Cameron",American Racing,Kalex,20,0,6,US,170.1,+44.344
2021,Moto2,11,AUT,Spielberg,2690,"Hada, Taiga",Pertamina Mandalika SAG Teluru,Kalex,21,0,29,JP,169.9,+46.490
2021,Moto2,11,AUT,Spielberg,2586,"Bulega, Nicolo",Federal Oil Gresini Moto2,Kalex,22,0,11,IT,170.3,+47.560
2021,Moto2,11,AUT,Spielberg,2308,"Schrotter, Marcel",Liqui Moly Intact GP,Kalex,23,0,23,DE,168.5,+1'05.584
2021,Moto2,11,AUT,Spielberg,2569,"Manzi, Stefano",Flexbox HP40,Kalex,24,0,62,IT,168.2,+1'09.436
2021,Moto2,11,AUT,Spielberg,2648,"Montella, Yari",Lightech Speed Up,Boscoscuro,-1,0,5,IT,169.2,10 Laps
2021,Moto2,11,AUT,Spielberg,2540,"Ramirez, Marcos",American Racing,Kalex,-1,0,42,ES,171.3,12 Laps
2021,Moto2,11,AUT,Spielberg,2680,"Baltus, Barry",NTS RW Racing GP,NTS,-1,0,70,BE,170.2,15 Laps
2021,Moto2,11,AUT,Spielberg,2574,"Dalla Porta, Lorenzo",Italtrans Racing Team,Kalex,-1,0,19,IT,169.2,20 Laps
2021,Moto2,11,AUT,Spielberg,2561,"Arenas, Albert",Aspar Team Moto2,Boscoscuro,-1,0,75,ES,101.8,24 Laps
2021,Moto2,11,AUT,Spielberg,2488,"Navarro, Jorge",Lightech Speed Up,Boscoscuro,-4,0,9,ES,,0 Lap
2021,Moto3,11,AUT,Spielberg,2658,"Garcia, Sergio",SANTANDER Consumer GASGAS,GASGAS,1,25,11,ES,160.3,37'10.345
2021,Moto3,11,AUT,Spielberg,2666,"Öncü, Deniz",Red Bull KTM Tech 3,KTM,2,20,53,TR,160.3,+0.027
2021,Moto3,11,AUT,Spielberg,2621,"Foggia, Dennis",Leopard Racing,Honda,3,16,7,IT,160.2,+0.346
2021,Moto3,11,AUT,Spielberg,2686,"Acosta, Pedro",Red Bull KTM Ajo,KTM,4,13,37,ES,160.2,+0.394
2021,Moto3,11,AUT,Spielberg,2470,"Fenati, Romano",Sterilgarda Max Racing Team,Husqvarna,5,11,55,IT,160.2,+0.462
2021,Moto3,11,AUT,Spielberg,2622,"Masia, Jaume",Red Bull KTM Ajo,KTM,6,10,5,ES,160.2,+0.794
2021,Moto3,11,AUT,Spielberg,2423,"Mcphee, John",Petronas Sprinta Racing,Honda,7,9,17,GB,160.2,+1.331
2021,Moto3,11,AUT,Spielberg,2687,"Guevara, Izan",SANTANDER Consumer GASGAS,GASGAS,8,8,28,ES,160.1,+1.440
2021,Moto3,11,AUT,Spielberg,2565,"Binder, Darryn",Petronas Sprinta Racing,Honda,9,7,40,ZA,160.1,+2.399
2021,Moto3,11,AUT,Spielberg,2610,"Toba, Kaito",CIP Green Power,KTM,10,6,27,JP,159.8,+6.135
2021,Moto3,11,AUT,Spielberg,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,11,5,24,JP,159.8,+6.602
2021,Moto3,11,AUT,Spielberg,2647,"Salac, Filip",CarXpert PruestelGP,KTM,12,4,12,CZ,159.2,+14.716
2021,Moto3,11,AUT,Spielberg,2644,"Nepa, Stefano",BOE Owlride,KTM,13,3,82,IT,159.2,+14.920
2021,Moto3,11,AUT,Spielberg,2640,"Alcoba, Jeremy",Indonesian Racing Gresini Moto3,Honda,14,2,52,ES,158.7,+21.668
2021,Moto3,11,AUT,Spielberg,2669,"Izdihar, Andi Farid",Honda Team Asia,Honda,15,1,19,ID,158.7,+21.976
2021,Moto3,11,AUT,Spielberg,2662,"Tatay, Carlos",Avintia Esponsorama Moto3,KTM,16,0,99,ES,158.7,+22.147
2021,Moto3,11,AUT,Spielberg,2688,"Fellon, Lorenzo",SIC58 Squadra Corse,Honda,17,0,20,FR,158.7,+22.161
2021,Moto3,11,AUT,Spielberg,2667,"Kunii, Yuki",Honda Team Asia,Honda,18,0,92,JP,158.7,+22.198
2021,Moto3,11,AUT,Spielberg,2656,"Rossi, Riccardo",BOE Owlride,KTM,19,0,54,IT,158.7,+22.363
2021,Moto3,11,AUT,Spielberg,2541,"Rodrigo, Gabriel",Indonesian Racing Gresini Moto3,Honda,20,0,2,AR,158.5,+24.454
2021,Moto3,11,AUT,Spielberg,2700,"Salvador, David",Rivacold Snipers Team,Honda,21,0,38,ES,158.5,+24.706
2021,Moto3,11,AUT,Spielberg,2623,"Kofler, Maximilian",CIP Green Power,KTM,22,0,73,AT,158.7,+25.129
2021,Moto3,11,AUT,Spielberg,2670,"Bartolini, Elia",Avintia VR46,KTM,23,0,22,IT,157.8,+34.520
2021,Moto3,11,AUT,Spielberg,2684,"Fernandez, Adrian",Sterilgarda Max Racing Team,Husqvarna,-1,0,31,ES,156.9,12 Laps
2021,Moto3,11,AUT,Spielberg,2603,"Sasaki, Ayumu",Red Bull KTM Tech 3,KTM,-1,0,71,JP,158.6,18 Laps
2021,Moto3,11,AUT,Spielberg,2509,"Migno, Andrea",Rivacold Snipers Team,Honda,-4,0,16,IT,,0 Lap
2021,MotoE,11,AUT,Spielberg,2637,"Tulovic, Lukas",Tech 3 E-Racing,Energica,1,25,3,DE,159.7,8'06.619
2021,MotoE,11,AUT,Spielberg,2476,"Granado, Eric",One Energy Racing,Energica,2,20,51,BR,159.4,+0.839
2021,MotoE,11,AUT,Spielberg,2245,"Aegerter, Dominique",Dynavolt Intact GP,Energica,3,16,77,CH,159.3,+1.145
2021,MotoE,11,AUT,Spielberg,2693,"Aldeguer, Fermín",OpenBank Aspar Team,Energica,4,13,54,ES,159.3,+1.163
2021,MotoE,11,AUT,Spielberg,2555,"Okubo, Hikari",Avant Ajo MotoE,Energica,5,11,78,JP,159.1,+1.892
2021,MotoE,11,AUT,Spielberg,2682,"Zaccone, Alessandro",Octo Pramac MotoE,Energica,6,10,61,IT,158.9,+2.371
2021,MotoE,11,AUT,Spielberg,2398,"Torres, Jordi",HP Pons 40,Energica,7,9,40,ES,158.9,+2.424
2021,MotoE,11,AUT,Spielberg,2500,"Ferrari, Matteo",Indonesian E-Racing Gresini MotoE,Energica,8,8,11,IT,158.1,+4.805
2021,MotoE,11,AUT,Spielberg,2627,"Zannoni, Kevin",LCR E-Team,Energica,9,7,21,IT,158.0,+5.199
2021,MotoE,11,AUT,Spielberg,2383,"Hernandez, Yonny",Octo Pramac MotoE,Energica,10,6,68,CO,157.9,+5.510
2021,MotoE,11,AUT,Spielberg,2691,"Mantovani, Andrea",Indonesian E-Racing Gresini MotoE,Energica,11,5,9,IT,157.4,+7.068
2021,MotoE,11,AUT,Spielberg,2689,"Pons, Miquel",LCR E-Team,Energica,12,4,71,ES,158.0,+8.296
2021,MotoE,11,AUT,Spielberg,2642,"Perolari, Corentin",Tech 3 E-Racing,Energica,13,3,19,FR,156.0,+11.430
2021,MotoE,11,AUT,Spielberg,2267,"Iwema, Jasper",HP Pons 40,Energica,14,2,80,NL,155.8,+12.233
2021,MotoE,11,AUT,Spielberg,2483,"Valtulini, Stefano",Ongetta SIC58 Squadracorse,Energica,15,1,43,IT,154.9,+14.950
2021,MotoE,11,AUT,Spielberg,2692,"Pires, Andre",Avintia Esponsorama Racing,Energica,16,0,14,PT,154.7,+15.561
2021,MotoE,11,AUT,Spielberg,2523,"Herrera, Maria",OpenBank Aspar Team,Energica,17,0,6,ES,153.3,+20.214
2021,MotoE,11,AUT,Spielberg,2638,"Cardelus, Xavi",Avintia Esponsorama Racing,Energica,18,0,18,AD,135.9,+1'24.945
2021,MotoGP,12,GBR,Silverstone,2563,"Quartararo, Fabio",Monster Energy Yamaha MotoGP,Yamaha,1,25,20,FR,175.4,40'20.579
2021,MotoGP,12,GBR,Silverstone,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,2,20,42,ES,175.3,+2.663
2021,MotoGP,12,GBR,Silverstone,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,3,16,41,ES,175.1,+4.105
2021,MotoGP,12,GBR,Silverstone,2445,"Miller, Jack",Ducati Lenovo Team,Ducati,4,13,43,AU,175.1,+4.254
2021,MotoGP,12,GBR,Silverstone,2218,"Espargaro, Pol",Repsol Honda Team,Honda,5,11,44,ES,174.8,+8.462
2021,MotoGP,12,GBR,Silverstone,2450,"Binder, Brad",Red Bull KTM Factory Racing,KTM,6,10,33,ZA,174.6,+12.189
2021,MotoGP,12,GBR,Silverstone,2597,"Lecuona, Iker",Tech 3 KTM Factory Racing,KTM,7,9,27,ES,174.5,+13.560
2021,MotoGP,12,GBR,Silverstone,2475,"Marquez, Alex",LCR Honda CASTROL,Honda,8,8,73,ES,174.4,+14.044
2021,MotoGP,12,GBR,Silverstone,2585,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,9,7,36,ES,174.3,+16.226
2021,MotoGP,12,GBR,Silverstone,2464,"Petrucci, Danilo",Tech 3 KTM Factory Racing,KTM,10,6,9,IT,174.3,+16.287
2021,MotoGP,12,GBR,Silverstone,2330,"Zarco, Johann",Pramac Racing,Ducati,11,5,5,FR,174.3,+16.339
2021,MotoGP,12,GBR,Silverstone,2535,"Bastianini, Enea",Avintia Esponsorama,Ducati,12,4,23,IT,174.2,+17.696
2021,MotoGP,12,GBR,Silverstone,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,13,3,30,JP,174.1,+18.285
2021,MotoGP,12,GBR,Silverstone,2499,"Bagnaia, Francesco",Ducati Lenovo Team,Ducati,14,2,63,IT,173.9,+20.913
2021,MotoGP,12,GBR,Silverstone,2520,"Marini, Luca",SKY VR46 Avintia,Ducati,15,1,10,IT,173.9,+21.018
2021,MotoGP,12,GBR,Silverstone,2429,"Oliveira, Miguel",Red Bull KTM Factory Racing,KTM,16,0,88,PT,173.9,+22.022
2021,MotoGP,12,GBR,Silverstone,2425,"Crutchlow, Cal",Monster Energy Yamaha MotoGP,Yamaha,17,0,35,GB,173.8,+23.232
2021,MotoGP,12,GBR,Silverstone,1762,"Rossi, Valentino",Petronas Yamaha SRT,Yamaha,18,0,46,IT,173.3,+29.758
2021,MotoGP,12,GBR,Silverstone,2624,"Dixon, Jake",Petronas Yamaha SRT,Yamaha,19,0,96,GB,171.8,+50.845
2021,MotoGP,12,GBR,Silverstone,2564,"Martin, Jorge",Pramac Racing,Ducati,-1,0,89,ES,111.1,19 Laps
2021,MotoGP,12,GBR,Silverstone,2293,"Marquez, Marc",Repsol Honda Team,Honda,-4,0,93,ES,,0 Lap
2021,Moto2,12,GBR,Silverstone,2553,"Gardner, Remy",Red Bull KTM Ajo,Kalex,1,25,87,AU,169.7,37'31.642
2021,Moto2,12,GBR,Silverstone,2567,"Bezzecchi, Marco",SKY Racing Team VR46,Kalex,2,20,72,IT,169.7,+0.481
2021,Moto2,12,GBR,Silverstone,2488,"Navarro, Jorge",Lightech Speed Up,Boscoscuro,3,16,9,ES,169.6,+1.930
2021,Moto2,12,GBR,Silverstone,2532,"Lowes, Sam",Elf Marc VDS Racing Team,Kalex,4,13,22,GB,169.6,+2.284
2021,Moto2,12,GBR,Silverstone,2587,"Di Giannantonio, Fabio",Federal Oil Gresini Moto2,Kalex,5,11,21,IT,169.2,+6.952
2021,Moto2,12,GBR,Silverstone,2615,"Fernandez, Augusto",Elf Marc VDS Racing Team,Kalex,6,10,37,ES,169.2,+7.059
2021,Moto2,12,GBR,Silverstone,2591,"Canet, Aron",Kipin Energy Aspar Team,Boscoscuro,7,9,44,ES,168.9,+10.706
2021,Moto2,12,GBR,Silverstone,2573,"Vierge, Xavi",Petronas Sprinta Racing,Kalex,8,8,97,ES,168.8,+12.842
2021,Moto2,12,GBR,Silverstone,2639,"Ogura, Ai",IDEMITSU Honda Team Asia,Kalex,9,7,79,JP,168.8,+12.877
2021,Moto2,12,GBR,Silverstone,2620,"Roberts, Joe",Italtrans Racing Team,Kalex,10,6,16,US,168.7,+14.344
2021,Moto2,12,GBR,Silverstone,2075,"Luthi, Thomas",Pertamina Mandalika SAG Team,Kalex,11,5,12,CH,168.2,+20.112
2021,Moto2,12,GBR,Silverstone,2650,"Vietti, Celestino",SKY Racing Team VR46,Kalex,12,4,13,IT,168.1,+22.371
2021,Moto2,12,GBR,Silverstone,2308,"Schrotter, Marcel",Liqui Moly Intact GP,Kalex,13,3,23,DE,168.1,+22.525
2021,Moto2,12,GBR,Silverstone,2586,"Bulega, Nicolo",Federal Oil Gresini Moto2,Kalex,14,2,11,IT,168.0,+23.672
2021,Moto2,12,GBR,Silverstone,2590,"Bendsneyder, Bo",Pertamina Mandalika SAG Team,Kalex,15,1,64,NL,167.9,+24.116
2021,Moto2,12,GBR,Silverstone,2693,"Aldeguer, Fermín",Lightech Speed Up,Boscoscuro,16,0,54,ES,167.7,+26.847
2021,Moto2,12,GBR,Silverstone,2649,"Chantra, Somkiat",IDEMITSU Honda Team Asia,Kalex,17,0,35,TH,167.7,+26.996
2021,Moto2,12,GBR,Silverstone,2611,"Arbolino, Tony",Liqui Moly Intact GP,Kalex,18,0,14,IT,167.7,+27.206
2021,Moto2,12,GBR,Silverstone,2561,"Arenas, Albert",Kipin Energy Aspar Team,Boscoscuro,19,0,75,ES,167.7,+27.414
2021,Moto2,12,GBR,Silverstone,2540,"Ramirez, Marcos",American Racing,Kalex,20,0,42,ES,167.3,+32.368
2021,Moto2,12,GBR,Silverstone,2459,"Syahrin, Hafizh",NTS RW Racing GP,NTS,21,0,55,MY,166.9,+38.614
2021,Moto2,12,GBR,Silverstone,2064,"Corsi, Simone",MV Agusta Forward Racing,MV Agusta,22,0,24,IT,166.8,+39.074
2021,Moto2,12,GBR,Silverstone,2680,"Baltus, Barry",NTS RW Racing GP,NTS,23,0,70,BE,166.8,+39.117
2021,Moto2,12,GBR,Silverstone,2605,"Fernandez, Raul",Red Bull KTM Ajo,Kalex,-1,0,25,ES,168.9,4 Laps
2021,Moto2,12,GBR,Silverstone,2331,"Beaubier, Cameron",American Racing,Kalex,-1,0,6,US,167.9,5 Laps
2021,Moto2,12,GBR,Silverstone,2592,"Norrodin, Adam",Petronas Sprinta Racing,Kalex,-1,0,77,MY,164.5,6 Laps
2021,Moto2,12,GBR,Silverstone,2569,"Manzi, Stefano",Flexbox HP40,Kalex,-1,0,62,IT,167.8,9 Laps
2021,Moto2,12,GBR,Silverstone,2619,"Garzo, Hector",Flexbox HP40,Kalex,-1,0,40,ES,167.0,13 Laps
